novel_title,novel_genre,novel_writer,novel_img,novel_content,platform_ridi,나눔
"흑사자님, 저는 인간인데요!",romancefantasy,요굴,https://img.ridicdn.net/cover/2107088446/xxlarge?dpi=xxhdpi#1,"<흑사자님, 저는 인간인데요!>
판타지 소설 속 엑스트라에 빙의했다.
그것도 약 5년 뒤, 주인공의 손에 멸문지화 당하는 가문의 영애로.
어떻게든 해야지 싶었지만 문제는 이 영애가,

“먕! 먕먕!”

귀엽고 하찮은 소형견 수인이며 나는 수인화한 상태인 개에 빙의했다는 것이다.

‘인간으로 변하는 방법을 몰라! 도와줘!’

주인공을 막고 자시고 일단 인간으로 변하는 게 먼저다.
하지만 인간으로 변하는 방법을 찾다가 그만 주인공과 얽혀 버리고 마는데…….

“뭐지, 이 한 입 거리도 안 되는 건.”
“먀…… 먕먕.”
“간식인가?”
“꺙! 먕!”

흑사자님, 저는 인간인데요!?",https://ridibooks.com/books/2107088446?_rdt_sid=category_6050&_rdt_idx=0,나눔
공주님은 공략을 거부합니다,romancefantasy,사가나,https://img.ridicdn.net/cover/2057210282/xxlarge?dpi=xxhdpi#1,"<공주님은 공략을 거부합니다>
여성향 게임 <코코아 로드> 속 악역 미엘 카쟌이 되었다.
신 하사크는 남주인공 시오 그란데를 공략하면 원래 세계로 돌아갈 수 있다고 말한다.

그러나 실패, 실패, 실패.
벌써 7번이나 시작 지점으로 회귀했다.
결국 남자 주인공을 공략하기보다 다른 방법을 찾고자 하는데……..

“좋습니다.”

시오가 약혼을 받아들이고,

“나는 너를 지킬 거야.”

신 하사크는 나를 지킨다고 말한다.

아뇨. 주인공, 거부합니다.
시한폭탄, 당연히 거부합니다.
게임, 무조건 거부합니다.

“게임 따위 거부하겠어.”

나 공략 안 한다고!",https://ridibooks.com/books/2057210282?_rdt_sid=category_6050&_rdt_idx=0,나눔
이 중매는 뭔가 잘못되었다,romancefantasy,성가희,https://img.ridicdn.net/cover/2107053389/xxlarge?dpi=xxhdpi#1,"<이 중매는 뭔가 잘못되었다>
전생의 기억으로 귀족 중매 업체 ‘허니문’을 세워
대박을 터트린 오필리아.

그녀는 사실 소설 속 세계에 빙의한 상태다.
설명 한 줄로 그치는, 그저 엑스트라에 불과하다.

“리카르도 에르도안…?”
“나를 아는가?”
“남주가 대체 왜 내 앞에…”
“뭐라고?”

여주와 만나야 할 그가 중매 업체는 왜 찾아온 걸까.

“그 반지, 별로군.”
“제 남편의 취향이에요.”

우두둑.

게다가 위장 결혼한 오필리아의 남편을 궁금해한다.
사업차 남편을 보자고 하는데…

“남편 대역?”
“그래. 적당한 사람 알아?”
“응. 알아.”

소꿉친구이자 괴짜 마법사인 엘렌이
남편 대역을 하겠다고 나서고,
불안함이 가득한 상태에서 두 사람이 만나게 되는데…

“어차피 우린 부부니까 볼 거 다 본 사이잖아?”
“볼 걸 다 본 사이?”

이 미친놈아!

둘 사이에서 불꽃이 튀는 게 느껴지는 건 내 착각이겠지?
오필리아는 과연, 평탄하게 ‘허니문’을 이끌어갈 수 있을까?",https://ridibooks.com/books/2107053389?_rdt_sid=category_6050&_rdt_idx=0,나눔
마녀의 아들을 지키는 이유,romancefantasy,연려하,https://img.ridicdn.net/cover/2057132428/xxlarge?dpi=xxhdpi#1,"<마녀의 아들을 지키는 이유> 수많은 사람을 학살하고 왕도를 멸망시킨 마녀.
엘레인은 그 마녀와 가족이나 다름없는 사이였다.

그러나 비극이 일어난 그 밤.
엘레인은 모든 것을 잃고 20년 뒤의 세상에서 눈을 뜬다.
가슴에 마녀의 심장을 지닌 채로.

'그이와 나의 아이...... 리히를, 지켜줘.'

마녀의 마지막 부탁.
그것을 지키기 위해 리히스트를 찾아가지만,
어리고 순수했던 아이는 시리도록 차갑고 냉정한 남자가 되어 있었다.

보라색 눈동자가 건조하게 그녀를 응시했다.

""엘레인 경이라고 했나.""
""충고하는데, 그만두는 게 좋을 거야.""

그러나 엘레인은 약속을 지키기 위해, 또 복수를 위해 검을 뽑아 든다. 
그런 엘레인 앞에 마녀의 죽음에 얽힌 진실이 드러나기 시작하는데…….

***

리히스트의 눈동자에 언뜻 짜증이 어렸다.

“엘레인 경, 지금 이게 뭐 하는 거지?”
“아, 그게, 뚜껑이 날카로워 보여서요.""
“……뚜껑 정도는 내가 열 수 있다.”

그들 주변에 있던 기사들의 얼굴이 경악으로 물들었다.
왕국의 제일 가는 기사이며, 날카로운 칼날 같은 킬리어드의 공작을, 저렇듯 물가에 내놓은 어린애처럼 취급하다니.
기사들은 한마음으로 생각했다.

'저 여자, 보통이 아니다!'",https://ridibooks.com/books/2057132428?_rdt_sid=category_6050&_rdt_idx=0,나눔
나무를 담벼락에 끌고 들어가지 말라 3부,romancefantasy,윤진아,https://img.ridicdn.net/cover/777033613/xxlarge?dpi=xxhdpi#1,"<나무를 담벼락에 끌고 들어가지 말라 3부>
복수의 이유는 결코 하나가 아닌 여럿이다
그리고 그 방법 또한 굳이 한 가지일 필요는 없다

“내 증오의 시작은 열일곱 그날의 너고 내 증오의 끝은 아델이 죽은 그날의 너야. 난 그 자리에서 계속 맴돌고 있어.”

전장의 한복판에서 자신을 적국의 왕비라 칭하는 여인이 나타난다. 적국의 군사 기밀을 고해바친 그 여인의 청은 단 하나, 적국의 왕을 죽여 달라는 것. 누구도 그녀가 자신의 나라를 배반한 이유를 헤아리지 못하는 상황 속에서 왕관보다 차라리 단두대를 선택하겠다는 그녀의 각오는 여전히 미심쩍을 뿐이다. 하지만 그녀에게서 배어 나오는 속은 진심처럼, 그리고 그녀가 말한 군사 기밀은 거짓 없는 진실처럼 보인다.
무엇이, 그리고 어디까지가 진실이고 거짓인지 판단할 수 없는 상황 속에서 여인의 정체를 의심하던 총사령관까지 설득당하기 시작하는데…….

“내가 네게 한 다디단 말들은 그 자체로 내 증오의 깊이다.”
“너를 미친 듯 증오해.”",https://ridibooks.com/books/777033613?_rdt_sid=category_6050&_rdt_idx=0,나눔
Miserere Mei: 불쌍히 여기소서,romancefantasy,닷새datsae,https://img.ridicdn.net/cover/102109829/xxlarge?dpi=xxhdpi#1,"<Miserere Mei: 불쌍히 여기소서>


“기억하시오, 캐서린. 아이 하나면 된다오. 캐번디시의 혈통을 이은 아이 말이오.”
결혼 후 겨우 석 달, 남편이 죽었다. 가문의 혈통을 이은 아이를 낳아달라는 유언을 남기고.
그러나 캐서린은 캐번디시의 아이를 가질 수 없었다. 캐번디시에는, 그 혈통을 이은 남자가 남아 있지 않았다. 그렇다고 생각했다.
“처음 뵙겠습니다. 형수님.”
하지만 남편의 장례식 날, 존재조차 알지 못했던 남편의 이복동생 데이비드가 등장하고,
“관을, 관을 꺼내요!”
매장 직전, 남편인 사울이 기적처럼 되살아나며 기이한 일들이 벌어지기 시작하는데…….",https://ridibooks.com/books/102109829?_rdt_sid=category_6050&_rdt_idx=0,나눔
다정한 개새끼를 버리겠습니다,romancefantasy,댕휘,https://img.ridicdn.net/cover/2877016511/xxlarge?dpi=xxhdpi#1,"<다정한 개새끼를 버리겠습니다>
제국의 다정한 개새끼와 결혼한다는 건 무슨 의미일까.

제국에서 데뷔탕트를 치른 귀족 영애라면 모두 이 남자, 칼릭스 드 로젠탈과의 로맨스를 꿈꿀 것이다.
황위 계승권 2위, 얼굴, 돈, 명예, 몸, 모든 게 완벽한 남자는 딱 한 가지 단점이 있었다.
당신이 사랑하는 연인과 결혼할 수 없다는 것.

“…로 인해 칼릭스 드 로젠탈 대공은 슐트 백작가의 이베타 슐트와 혼인하도록 명한다.”

그러나 누구든 그것이 치명적인 단점이라고 생각하지 않았다.
그의 결혼 상대로 이베타 슐트가 지목되기 전까지만 하더라도.

“이베타 슐트가 누구지?”
“…저입니다, 대공 전하.”

이베타 슐트.
그녀는 화려한 꽃들의 왕, 칼릭스 대공과는 너무나도 어울리지 않은 평범하고 수수한 여자였다.

어리고 병약한 황제를 대신해 수렴청정하는 태후의 개일지 모른다는 의혹을 제외한다면.

*

“당신 눈에는 모든 게 미련해 보이겠죠. 당신한테는 전부 쓸모없는 일처럼 치부될 테니까.”

“이베타.”

“사랑해요.”

결국, 튀어나오고만 부산스러운 사랑 고백은 두 사람 사이에 적막을 실어다 주었다. 살짝 열린 창문 새로 들어와 뺨에 살포시 내려앉던 초겨울의 찬 공기도 시간이 멈춘 듯 더 이상 느껴지지 않았다.

칼릭스라는 남자가 주는 긴장감이 너무 큰 탓일까. 아니면 감정 따위 뒤섞여서는 안 되는 결혼에 제가 심지를 불붙이기 시작한 탓일까. 이베타는 얕은 숨조차 내뱉지 못한 채로 여태껏 남편의 커다란 손에 붙들린 자신의 팔목을 바라봤다.

“…….”

“당신을 사랑해요. 겨우 사랑한다는 표현으로는 충족되지 않을 만큼 사랑해.”",https://ridibooks.com/books/2877016511?_rdt_sid=category_6050&_rdt_idx=0,나눔
라스트 아틀란티스,romancefantasy,김지유,https://img.ridicdn.net/cover/2213012300/xxlarge?dpi=xxhdpi#1,"<라스트 아틀란티스> 이든은 타인을 향한 맹목적인 사랑을 이해하지 못하는, 지극히 이성적인 지성인이었다.
…시안을 알게 되기 전까진.

군인치고는 지극히 약한 체력, 밥도 새 모이처럼 먹는 데다가 만사 귀찮아 하는 태도,
동면하는 곰처럼 하루 중 대부분의 시간을 잠으로 때우기까지… 뭐 하나 손 안 가는 데가 없는 사람이었다.
그래도 우주선의 의사로 왔으니 의무만 다하면 된다고 생각했는데…

“정 박사님은…, 굉장히 다정하고 희생적인 성격인 것 같습니다.”
“제가요?”
“네. 이런 말이 어떻게 들릴지 모르겠지만 정 박사님 덕분에 의사라는 직종 전체를 다시 보게 되었습니다.”

시안의 말에 내내 평정심을 잘 지키고 있던 이든이 불현듯 못내 당혹스러운 얼굴을 했다. 
다정하고 희생적인…? 자신이 누군가에게 이런 평가를 받았다는 걸 알게 되면 크게 경악할 몇몇 지인들의 얼굴이 떠오르자 이든은 등골이 오싹해졌다.",https://ridibooks.com/books/2213012137?_rdt_sid=category_6050&_rdt_idx=0,나눔
원작 소설 여주가 탈주했다,romancefantasy,블루라군,https://img.ridicdn.net/cover/4544005943/xxlarge?dpi=xxhdpi#1,"<원작 소설 여주가 탈주했다> 19금 역하렘 소설 속에서 환생했다. 여주인공을 살해하려다 실패하고 죽는 악역으로.

날 죽일 약혼자와 파혼하고 잘 먹고 잘 살고 싶은데, 
남주 후보 중 하나였던 인외남주를 유혹하는 데 성공한 여주가 원래 세계로 돌아가 버렸다. 

그것도 남은 남주 후보들을 내게 떠넘긴 채로!

“앞으로 여주로서 역경을 잘 헤쳐나가길 바라요, 파이팅!”
“자, 잠깐만요. 기다려요! 아니, 이렇게 가면 난 어떻게 하라고!”

* * *

“두 번 다시 그대에게 실수하지 않겠다고 맹세해.”
날 함부로 대한 걸 후회한다는 황태자.

“죄라면 매순간 짓고 있습니다.”
파계도 불사하겠다는 성기사단장.

“나쁘지 않은 것 같아. 그 지옥을 버틴 대가가 너라면.”
은혜를 몸으로 갚겠다는 살인귀 북부대공.

그리고 정체를 알 수 없는 미지의 남주까지. 

4명의 남자가 서로 자신을 선택하라고 강요하기 시작하는데.",https://ridibooks.com/books/4544005750?_rdt_sid=category_6050&_rdt_idx=0,나눔
"답장을 주세요, 왕자님",romancefantasy,유폴히,https://img.ridicdn.net/cover/4805000122/xxlarge?dpi=xxhdpi#1,"<답장을 주세요, 왕자님>
[이용 안내]
※이전에 서비스된 <답장을 주세요, 왕자님>을 재출간한 작품입니다.
※다만, 외전 1화에서 완결까지의 내용은 이전에 공개된 바 없는 신규 외전인 점 이용에 참고 부탁드립니다.

[도서 안내]
우연한 기회로 얻은 골동품 서책 보관함.
그곳에 편지를 적어 넣었더니 답장이 돌아왔다.
동화 <공주와 기사> 속 한심한 조연, 잘생긴 한량 왕자님 아치 앨버트에게서.

소설 속 주인공과 대화를 나누게 된 일이 꿈만 같은 코델리아,
자신이 사는 세상 속에서 벌어질 미래의 일들을 모두 아는 코델리아가 신기하기만 한 아치 왕자,
두 사람이 서책 보관함을 통해 주고받는 편지는 여름밤이 새는 줄도 모르고 계속되는데….

***

「아치,
그런 적 있으세요?
누군가와 걸어가는데, 그 길에 꽃이 피어나는 거예요.」

「그래서 그 남자랑 했어요?」

「저열한 아치,
정말 저질이시네요, 왕자님.
유감스럽게도 전 처음 만난 남자랑 자기엔 너무 생각이 많은 여자랍니다.」

「자요? 전 키스 말한 건데요.」

「아, 키스요?」

#서간체 #한량남주 #미남남주 #자꾸읽씹하는남주 #편집자여주 #발랄여주 #힐링물 #편지로티키타카

일러스트: SUKJA",https://ridibooks.com/books/4805000003?_rdt_sid=category_6050&_rdt_idx=0,나눔
계약 결혼일 뿐이었다,romancefantasy,달슬,https://img.ridicdn.net/cover/4863000151/xxlarge?dpi=xxhdpi#1,"<계약 결혼일 뿐이었다>


적국에 끌려온 패망국의 황녀, 추락하는 모습마저 아름다운 그란델의 보물.
그러나 머지않아 목이 매달려 야만인들에게 진상될 포로.

엘리제는 그 운명을 피해 어떻게든 살아보고자 했다.
얼토당토않은 거짓말을 해서라도.

선택지는 단 하나.
반옐라의 번견, 적국의 총사령관.
그리고 비천하고 광포한 용인(龍人), 레제트 키르스탄.

엘리제는 눈앞의 이 차갑고 완고한 사내를 설득해야만 했다.
그녀가 떨리는 목소리로 말했다.

“내가, 당신의 아이를 낳아 줄게요.”

일러스트: pilyeon",https://ridibooks.com/books/4863000003?_rdt_sid=category_6050&_rdt_idx=0,나눔
완벽한 신붓감,romancefantasy,남망사,https://img.ridicdn.net/cover/5107000100/xxlarge?dpi=xxhdpi#1,"<완벽한 신붓감>
평범한 남작 영애 나탈리는 사교계 데뷔 3년 차다.
즉, 이번 시즌 안에 결혼하지 못하면 소위 '하자 있는 신붓감'으로 낙인이 찍히고 만다!
나탈리는 진지하게 신랑감을 찾기로 마음을 먹지만, 결혼은커녕 모종의 이유로 '관능 소설 작가'로 활동한 사실을 들켜 사교계에서 매장당한다.

그로부터 3년 후.
기묘한 무도회 초대에 응한 나탈리는 그곳에서 우연히 왕자의 비밀스러운 계획을 엿듣고 만다.
왕자가 그녀에게 말했다.

""생각하면 할수록 내 신부로 그대만 한 여자가 없어. 그대 생각엔 어때?""

결혼도 하고, 이혼도 하자고.

""그대도 나만한 남자가 없을 걸.""

뭘 잘못 처드신 게 분명하지.
나탈리는 왕자가 미쳤다고 생각했다.

일러스트: 코바",https://ridibooks.com/books/5107000001?_rdt_sid=category_6050&_rdt_idx=0,나눔
